task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,restricao_residencia_dados_ue,50.0,50.0,3935.479,5.0,2,1,1,LLM
2,BRAZIL,,60.0,60.0,2936.517,5.0,1,1,1,LLM
3,BRAZIL,,90.0,90.0,2801.377,5.0,1,1,1,LLM
4,EUROPE,,95.0,95.0,2834.414,5.0,2,1,1,LLM
5,EUROPE,,115.0,115.0,3687.847,5.0,2,1,1,LLM
6,USA,,130.0,130.0,3315.461,5.0,15,1,1,LLM
7,EUROPE,,145.0,145.0,3243.688,5.0,2,1,1,LLM
8,EUROPE,,155.0,155.0,29041.602,5.0,2,1,1,LLM
9,EUROPE,,165.0,165.0,14784.913,5.0,2,1,1,LLM
10,BRAZIL,,170.0,170.0,1850.934,5.0,1,1,1,LLM
11,USA,,175.0,175.0,7165.222,5.0,15,1,1,LLM
12,USA,,190.0,190.0,13927.413,5.0,15,1,1,LLM
13,USA,,200.0,200.0,55088.347,5.0,,0,1,LLM
14,USA,,240.0,240.0,13012.265,5.0,15,1,1,LLM
15,EUROPE,,250.0,250.0,1940.162,5.0,2,1,1,LLM
16,USA,,300.0,300.0,2134.84,5.0,15,1,1,LLM
17,BRAZIL,,320.0,320.0,2335.328,5.0,1,1,1,LLM
18,USA,,335.0,335.0,2400.234,5.0,15,1,1,LLM
19,USA,,355.0,355.0,2300.973,5.0,15,1,1,LLM
20,EUROPE,,365.0,365.0,11729.145,5.0,2,1,1,LLM
21,USA,,375.0,375.0,3473.306,5.0,15,1,1,LLM
22,EUROPE,,405.0,405.0,23038.208,5.0,2,1,1,LLM
23,EUROPE,,420.0,420.0,44349.882,5.0,2,1,1,LLM
24,EUROPE,,430.0,430.0,3582.072,5.0,2,1,1,LLM
25,USA,,445.0,445.0,31333.805,5.0,15,1,1,LLM
26,EUROPE,,455.0,455.0,19967.346,5.0,,0,1,LLM
27,EUROPE,,465.0,465.0,2154.678,5.0,2,1,1,LLM
28,USA,restricao_hipaa_eua,490.0,490.0,3485.446,5.0,15,1,1,LLM
29,BRAZIL,,580.0,580.0,3385.998,5.0,1,1,1,LLM
30,USA,,585.0,585.0,3880.306,5.0,15,1,1,LLM
31,EUROPE,,625.0,625.0,17203.261,5.0,2,1,1,LLM
32,EUROPE,,630.0,630.0,6349.39,5.0,2,1,1,LLM
33,EUROPE,,635.0,635.0,1950.712,5.0,2,1,1,LLM
34,USA,,640.0,640.0,3613.06,5.0,15,1,1,LLM
35,BRAZIL,restricao_residencia_dados_ue,645.0,645.0,2229.604,5.0,2,1,1,LLM
36,BRAZIL,,665.0,665.0,2964.773,5.0,1,1,1,LLM
37,BRAZIL,,695.0,695.0,16407.244,5.0,1,1,1,LLM
38,USA,restricao_hipaa_eua,715.0,715.0,18866.099,5.0,15,1,1,LLM
39,BRAZIL,,720.0,720.0,2270.292,5.0,1,1,1,LLM
40,EUROPE,,735.0,735.0,3704.924,5.0,2,1,1,LLM
41,BRAZIL,,745.0,745.0,4004.617,5.0,1,1,1,LLM
42,EUROPE,,770.0,770.0,3399.84,5.0,2,1,1,LLM
43,EUROPE,,795.0,795.0,59598.579,5.0,2,1,1,LLM
44,BRAZIL,,805.0,805.0,36244.516,5.0,1,1,1,LLM
45,BRAZIL,,815.0,815.0,3995.99,5.0,1,1,1,LLM
46,BRAZIL,,850.0,850.0,39324.056,5.0,1,1,1,LLM
47,USA,,860.0,860.0,12597.46,5.0,15,1,1,LLM
48,BRAZIL,,910.0,910.0,30082.199,5.0,,0,1,LLM
49,BRAZIL,,920.0,920.0,11484.186,5.0,1,1,1,LLM
50,BRAZIL,restricao_hipaa_eua,925.0,925.0,2772.196,5.0,15,1,1,LLM
51,USA,,930.0,930.0,31689.021,5.0,15,1,1,LLM
52,EUROPE,restricao_hipaa_eua,970.0,970.0,4005.725,5.0,15,1,1,LLM
53,USA,,975.0,975.0,22759.146,5.0,15,1,1,LLM
54,USA,,990.0,990.0,2341.559,5.0,15,1,1,LLM
55,BRAZIL,,1010.0,1010.0,2132.702,5.0,1,1,1,LLM
56,BRAZIL,falha_bateria_celula_critica,1025.0,1025.0,1375.0,5.0,,0,1,LLM
57,USA,restricao_residencia_dados_ue,1030.0,1030.0,7690.04,5.0,2,1,1,LLM
58,BRAZIL,,1035.0,1035.0,14759.196,5.0,1,1,1,LLM
59,USA,,1040.0,1040.0,22840.339,5.0,15,1,1,LLM
60,USA,,1050.0,1050.0,19278.488,5.0,15,1,1,LLM
61,EUROPE,,1090.0,1090.0,8302.224,5.0,,0,1,LLM
62,USA,,1100.0,1100.0,3376.241,5.0,15,1,1,LLM
63,USA,,1105.0,1105.0,2569.33,5.0,15,1,1,LLM
64,BRAZIL,,1110.0,1110.0,7581.631,5.0,1,1,1,LLM
65,USA,,1120.0,1120.0,3382.136,5.0,15,1,1,LLM
66,BRAZIL,,1135.0,1135.0,23975.858,5.0,1,1,1,LLM
67,BRAZIL,,1145.0,1145.0,2154.04,5.0,1,1,1,LLM
68,BRAZIL,,1150.0,1150.0,51595.739,5.0,1,1,1,LLM
69,BRAZIL,,1170.0,1170.0,5221.204,5.0,1,1,1,LLM
70,USA,,1180.0,1180.0,4599.004,5.0,15,1,1,LLM
71,BRAZIL,,1195.0,1195.0,29269.033,5.0,1,1,1,LLM
