task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,30.0,30.0,7851.683,5.0,2,1,1,LLM
2,USA,,35.0,35.0,14874.595,5.0,15,1,1,LLM
3,BRAZIL,,60.0,60.0,6010.209,5.0,1,1,1,LLM
4,EUROPE,,75.0,75.0,3488.411,5.0,2,1,1,LLM
5,EUROPE,,80.0,80.0,3108.195,5.0,2,1,1,LLM
6,EUROPE,,85.0,85.0,54766.228,5.0,,0,1,LLM
7,EUROPE,,110.0,110.0,30406.633,5.0,2,1,1,LLM
8,EUROPE,,130.0,130.0,3174.348,5.0,2,1,1,LLM
9,BRAZIL,,140.0,140.0,19979.396,5.0,1,1,1,LLM
10,EUROPE,,155.0,155.0,2923.992,5.0,2,1,1,LLM
11,EUROPE,,165.0,165.0,2556.556,5.0,2,1,1,LLM
12,USA,falha_calibracao_sensor_termico,190.0,190.0,2720.46,5.0,,0,1,LLM
13,EUROPE,,220.0,220.0,2880.541,5.0,2,1,1,LLM
14,USA,,235.0,235.0,2502.01,5.0,15,1,1,LLM
15,EUROPE,,245.0,245.0,16913.012,5.0,2,1,1,LLM
16,EUROPE,,250.0,250.0,3180.136,5.0,2,1,1,LLM
17,BRAZIL,,275.0,275.0,85540.33,5.0,1,1,1,LLM
18,EUROPE,,280.0,280.0,21523.59,5.0,2,1,1,LLM
19,USA,,375.0,375.0,10600.001,5.0,15,1,1,LLM
20,BRAZIL,,385.0,385.0,1671.008,5.0,1,1,1,LLM
21,BRAZIL,,425.0,425.0,13215.208,5.0,1,1,1,LLM
22,BRAZIL,falha_bateria_celula_critica,440.0,440.0,1506.736,5.0,,0,1,LLM
23,BRAZIL,,450.0,450.0,32210.832,5.0,1,1,1,LLM
24,BRAZIL,,480.0,480.0,37120.046,5.0,1,1,1,LLM
25,BRAZIL,,485.0,485.0,2460.239,5.0,1,1,1,LLM
26,BRAZIL,restricao_residencia_dados_ue,490.0,490.0,1990.428,5.0,2,1,1,LLM
27,EUROPE,,525.0,525.0,2519.448,5.0,2,1,1,LLM
28,EUROPE,,535.0,535.0,2408.997,5.0,2,1,1,LLM
29,EUROPE,,565.0,565.0,12191.109,5.0,2,1,1,LLM
30,EUROPE,,580.0,580.0,1633.336,5.0,2,1,1,LLM
31,EUROPE,,590.0,590.0,89258.274,5.0,2,1,1,LLM
32,EUROPE,restricao_lgpd_brasil,630.0,630.0,13326.858,5.0,1,1,1,LLM
33,USA,,635.0,635.0,2285.896,5.0,15,1,1,LLM
34,BRAZIL,,640.0,640.0,59774.163,5.0,,0,1,LLM
35,USA,,660.0,660.0,1748.787,5.0,15,1,1,LLM
36,BRAZIL,,670.0,670.0,4715.016,5.0,1,1,1,LLM
37,BRAZIL,,700.0,700.0,1839.407,5.0,1,1,1,LLM
38,EUROPE,,720.0,720.0,1845.883,5.0,2,1,1,LLM
39,BRAZIL,,725.0,725.0,32877.676,5.0,1,1,1,LLM
40,BRAZIL,restricao_residencia_dados_ue,755.0,755.0,6552.407,5.0,2,1,1,LLM
41,BRAZIL,,760.0,760.0,2050.022,5.0,1,1,1,LLM
42,BRAZIL,,765.0,765.0,51216.315,5.0,,0,1,LLM
43,EUROPE,falha_bateria_celula_critica,790.0,790.0,5622.278,5.0,,0,1,LLM
44,EUROPE,restricao_residencia_dados_ue,805.0,805.0,52227.891,5.0,2,1,1,LLM
45,USA,,825.0,825.0,2562.163,5.0,15,1,1,LLM
46,BRAZIL,,840.0,840.0,2356.944,5.0,1,1,1,LLM
47,BRAZIL,,910.0,910.0,55053.62,5.0,,0,1,LLM
48,EUROPE,,930.0,930.0,2681.363,5.0,2,1,1,LLM
49,EUROPE,,935.0,935.0,7998.087,5.0,2,1,1,LLM
50,EUROPE,,940.0,940.0,2685.619,5.0,2,1,1,LLM
51,BRAZIL,,950.0,950.0,37757.017,5.0,1,1,1,LLM
52,BRAZIL,,960.0,960.0,2464.411,5.0,1,1,1,LLM
53,USA,,970.0,970.0,2820.978,5.0,15,1,1,LLM
54,USA,,980.0,980.0,3459.451,5.0,15,1,1,LLM
55,USA,falha_calibracao_sensor_termico,985.0,985.0,2044.4,5.0,,0,1,LLM
56,EUROPE,,990.0,990.0,23244.874,5.0,2,1,1,LLM
57,EUROPE,,995.0,995.0,5854.45,5.0,2,1,1,LLM
58,EUROPE,,1010.0,1010.0,2472.66,5.0,2,1,1,LLM
59,EUROPE,,1045.0,1045.0,14775.856,5.0,2,1,1,LLM
60,EUROPE,,1055.0,1055.0,43168.472,5.0,2,1,1,LLM
61,USA,,1060.0,1060.0,2384.572,5.0,15,1,1,LLM
62,BRAZIL,,1065.0,1065.0,2844.066,5.0,1,1,1,LLM
63,EUROPE,,1085.0,1085.0,2433.895,5.0,2,1,1,LLM
64,EUROPE,,1090.0,1090.0,3130.447,5.0,2,1,1,LLM
65,EUROPE,,1115.0,1115.0,34565.615,5.0,2,1,1,LLM
66,EUROPE,,1120.0,1120.0,3187.119,5.0,2,1,1,LLM
67,EUROPE,,1155.0,1155.0,10981.894,5.0,2,1,1,LLM
68,BRAZIL,,1160.0,1160.0,4181.384,5.0,1,1,1,LLM
69,BRAZIL,,1190.0,1190.0,4188.765,5.0,1,1,1,LLM
